id_student,code_module,code_presentation,total_score*weight,attempted_weight,adjusted_mark,mark,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,module_presentation
2622465,BBB,2013B,7254.0,100.0,55.10469543145766,36.3,M,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,BBB_2013B
2622627,CCC,2014J,2670.0,33.0,,,M,Scotland,HE Qualification,30-40%,0-35,0,180,Y,Withdrawn,CCC_2014J
2622627,EEE,2014J,9032.0,100.0,68.52791878169865,45.2,M,Scotland,HE Qualification,30-40%,0-35,0,180,Y,Pass,EEE_2014J
2622652,BBB,2014J,5655.0,100.0,44.30520304568117,28.3,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,BBB_2014J
2623196,FFF,2013B,8525.0,100.0,66.14847715733544,42.6,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,FFF_2013B
2623263,CCC,2014B,8906.0,97.0,90.17038007862776,44.5,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,CCC_2014B
2623263,EEE,2013J,9500.0,100.0,97.9161205766583,47.5,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,EEE_2013J
2623427,CCC,2014J,1985.0,40.0,16.441717791411044,9.9,M,Scotland,Lower Than A Level,10-20,35-55,0,60,N,Fail,CCC_2014J
2623427,FFF,2013B,8425.0,100.0,65.45685279185386,42.1,M,Scotland,Lower Than A Level,10-20,35-55,0,75,N,Pass,FFF_2013B
2623496,FFF,2013J,7300.0,100.0,55.4790609136908,36.5,M,West Midlands Region,HE Qualification,70-80%,35-55,0,180,N,Pass,FFF_2013J
2623532,DDD,2014B,1900.0,40.0,,,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,DDD_2014B
2623656,BBB,2014J,7315.0,100.0,55.58375634516278,36.6,F,West Midlands Region,A Level or Equivalent,10-20,0-35,3,60,N,Pass,BBB_2014J
2623960,EEE,2013J,1216.0,16.0,,,M,Scotland,HE Qualification,50-60%,35-55,0,120,N,Withdrawn,EEE_2013J
2624028,FFF,2014J,7575.0,100.0,58.239213197952125,37.9,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,FFF_2014J
2624040,DDD,2013J,15072.5,200.0,75.4,75.4,F,South West Region,Lower Than A Level,80-90%,0-35,1,210,N,Distinction,DDD_2013J
2624569,DDD,2013B,2328.5,38.0,,,F,South Region,HE Qualification,80-90%,35-55,1,60,N,Withdrawn,DDD_2013B
2624720,DDD,2013B,4274.5,100.0,27.73006134969325,21.4,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,Y,Fail,DDD_2013B
2624961,AAA,2014J,6220.0,100.0,35.9739263803681,31.1,F,London Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,AAA_2014J
2625315,BBB,2013J,1830.0,24.0,15.498466257668712,9.2,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,BBB_2013J
2625545,FFF,2013J,1475.0,25.0,12.00920245398773,7.4,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail,FFF_2013J
2625693,EEE,2013J,9228.0,100.0,69.12753807103817,46.1,M,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,EEE_2013J
2626179,DDD,2013B,10681.0,194.0,55.1,53.4,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Distinction,DDD_2013B
2626410,BBB,2013B,2624.0,43.0,,,F,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,BBB_2013B
2626410,BBB,2014B,2624.0,43.0,19.76993865030675,13.1,F,Wales,A Level or Equivalent,40-50%,35-55,1,60,N,Fail,BBB_2014B
2626417,FFF,2014J,0.0,0.0,,,M,Yorkshire Region,Lower Than A Level,10-20,0-35,3,120,N,Withdrawn,FFF_2014J
2626779,EEE,2014J,8912.0,100.0,68.15038071063302,44.6,M,Scotland,Post Graduate Qualification,90-100%,0-35,0,60,N,Pass,EEE_2014J
2627398,BBB,2014J,2540.0,30.0,,,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,BBB_2014J
2627449,DDD,2013J,13592.5,200.0,68.0,68.0,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,120,N,Distinction,DDD_2013J
2627491,CCC,2014J,829.0,9.0,,,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,CCC_2014J
2627992,EEE,2014J,9376.0,100.0,69.38769035530188,46.9,M,South Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,EEE_2014J
2628025,DDD,2013B,828.5,19.5,7.0552147239263805,4.1,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,DDD_2013B
2629436,CCC,2014B,1465.0,18.0,11.940184049079754,7.3,F,South Region,HE Qualification,80-90%,35-55,0,60,N,Fail,CCC_2014B
2629503,BBB,2014J,0.0,0.0,,,F,West Midlands Region,Lower Than A Level,80-90%,0-35,1,240,Y,Withdrawn,BBB_2014J
2630284,FFF,2014B,850.0,12.5,,,F,East Midlands Region,A Level or Equivalent,0-10%,35-55,5,150,N,Withdrawn,FFF_2014B
2630284,FFF,2014J,1975.0,25.0,,,F,East Midlands Region,A Level or Equivalent,0-10%,35-55,6,90,N,Withdrawn,FFF_2014J
2630469,CCC,2014J,112.0,2.0,,,M,South East Region,HE Qualification,80-90%,35-55,0,75,N,Withdrawn,CCC_2014J
2631225,DDD,2013J,2247.5,40.0,,,F,Scotland,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,DDD_2013J
2631298,BBB,2014J,4545.0,65.0,,,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,BBB_2014J
2631703,CCC,2014B,6856.0,75.0,71.992136304062,34.3,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Distinction,CCC_2014B
2632165,EEE,2014B,6852.0,100.0,51.83058375633388,34.3,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,EEE_2014B
2632491,DDD,2013B,1374.0,25.5,11.050613496932515,6.9,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,DDD_2013B
2633052,FFF,2013J,3425.0,50.0,23.39723926380368,17.1,M,West Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Fail,FFF_2013J
2633226,AAA,2014J,5410.0,100.0,43.16307106598683,27.0,M,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,AAA_2014J
2633235,DDD,2013B,15108.0,200.0,75.5,75.5,F,North Region,A Level or Equivalent,,0-35,0,60,N,Distinction,DDD_2013B
2634238,EEE,2013J,1072.0,16.0,9.125766871165645,5.4,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,EEE_2013J
2634319,BBB,2014J,8960.0,100.0,91.00917431191702,44.8,F,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,Distinction,BBB_2014J
2634654,FFF,2014B,1450.0,25.0,11.717791411042946,7.2,M,London Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,FFF_2014B
2634868,FFF,2013J,8875.0,100.0,89.59370904324139,44.4,M,North Western Region,HE Qualification,80-90%,0-35,0,90,N,Distinction,FFF_2013J
2634946,BBB,2014B,1632.0,26.0,,,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,180,N,Withdrawn,BBB_2014B
2635116,DDD,2014B,3952.5,60.0,,,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,Y,Withdrawn,DDD_2014B
2635163,DDD,2013J,11442.5,200.0,57.2,57.2,M,Scotland,Lower Than A Level,40-50%,35-55,0,70,N,Distinction,DDD_2013J
2635505,BBB,2013B,7424.0,100.0,56.77347715734439,37.1,F,South Region,Lower Than A Level,20-30%,35-55,1,120,N,Pass,BBB_2013B
2635829,BBB,2013B,9150.0,100.0,93.73525557010713,45.8,F,Scotland,HE Qualification,90-100%,35-55,0,60,N,Distinction,BBB_2013B
2636225,DDD,2013B,15025.5,200.0,75.1,75.1,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,DDD_2013B
2636552,DDD,2014B,970.0,10.0,,,F,South East Region,Lower Than A Level,80-90%,0-35,0,90,Y,Withdrawn,DDD_2014B
2636552,DDD,2014J,2015.0,25.0,16.93251533742331,10.1,F,South East Region,Lower Than A Level,80-90%,0-35,1,60,Y,Fail,DDD_2014J
2636696,BBB,2014B,7282.0,100.0,55.333121827396525,36.4,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,BBB_2014B
2636885,DDD,2013B,1571.0,25.5,,,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,1,120,N,Withdrawn,DDD_2013B
2636885,DDD,2013J,3605.0,60.0,24.118098159509202,18.0,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,2,120,N,Fail,DDD_2013J
2637000,CCC,2014J,44.0,2.0,,,M,Wales,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,CCC_2014J
2637000,EEE,2014J,4228.0,72.0,27.469325153374232,21.1,M,Wales,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,EEE_2014J
2637219,DDD,2014B,18470.0,200.0,92.4,92.4,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction,DDD_2014B
2637912,CCC,2014J,3250.0,39.0,22.484662576687118,16.2,M,Scotland,HE Qualification,10-20,35-55,0,30,N,Fail,CCC_2014J
2638377,BBB,2013J,8270.0,100.0,64.4003807106366,41.4,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,BBB_2013J
2638403,BBB,2014J,8660.0,100.0,66.9416243654565,43.3,F,Scotland,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,BBB_2014J
2638532,GGG,2013J,8166.7,100.0,63.309010152262005,40.8,M,South West Region,A Level or Equivalent,40-50%,35-55,0,30,N,Pass,GGG_2013J
2638818,BBB,2013J,8310.0,100.0,80.58977719527695,41.6,F,South Region,A Level or Equivalent,60-70%,0-35,0,120,N,Distinction,BBB_2013J
2639021,DDD,2014B,1255.0,22.5,,,M,Ireland,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,DDD_2014B
2639115,EEE,2014J,8220.0,100.0,63.88642131977414,41.1,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,EEE_2014J
2639310,CCC,2014B,10240.0,142.0,69.78426395936242,51.2,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,CCC_2014B
2639310,DDD,2013J,15467.5,200.0,77.3,77.3,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,90,N,Distinction,DDD_2013J
2639319,FFF,2013J,8675.0,100.0,67.02093908626861,43.4,F,Scotland,HE Qualification,10-20,35-55,0,60,N,Pass,FFF_2013J
2639410,FFF,2013B,3500.0,50.0,,,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,FFF_2013B
2639449,AAA,2013J,4210.0,80.0,40.52030456852742,21.0,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,AAA_2013J
2639451,DDD,2013B,18710.5,200.0,93.6,93.6,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,2,180,Y,Distinction,DDD_2013B
2639540,AAA,2013J,7990.0,100.0,62.03997461926829,40.0,F,North Western Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,AAA_2013J
2639611,BBB,2013B,8386.0,100.0,65.0856598984532,41.9,F,Wales,A Level or Equivalent,90-100%,35-55,0,120,N,Pass,BBB_2013B
2639641,AAA,2013J,6650.0,100.0,49.96192893400064,33.2,M,South East Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass,AAA_2013J
2640063,DDD,2013B,409.5,10.5,3.7883435582822087,2.0,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,120,N,Fail,DDD_2013B
2640992,DDD,2013B,4161.5,57.0,27.00920245398773,20.8,M,West Midlands Region,A Level or Equivalent,80-90%,35-55,1,150,N,Fail,DDD_2013B
2641155,AAA,2013J,7920.0,100.0,61.26586294414213,39.6,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,AAA_2013J
2641156,FFF,2014J,6400.0,100.0,48.22652284263174,32.0,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,FFF_2014J
2641236,FFF,2013J,1100.0,12.5,,,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,FFF_2013J
2641254,EEE,2013J,7032.0,100.0,53.26142131978429,35.2,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,EEE_2013J
2641364,EEE,2013J,7992.0,100.0,62.02411167510587,40.0,M,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,EEE_2013J
2641393,BBB,2013B,6942.0,100.0,52.43020304567341,34.7,F,East Midlands Region,HE Qualification,40-50%,35-55,0,120,N,Pass,BBB_2013B
2641486,CCC,2014B,6810.0,142.0,51.17068527917715,34.0,M,North Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass,CCC_2014B
2641657,BBB,2014B,7135.0,100.0,54.118020304555046,35.7,M,North Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,BBB_2014B
2641682,BBB,2014B,3476.0,79.0,23.70398773006135,17.4,F,South West Region,Lower Than A Level,70-80%,0-35,1,60,Y,Fail,BBB_2014B
2641935,DDD,2014J,15075.0,200.0,75.4,75.4,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,Distinction,DDD_2014J
2642029,BBB,2013B,9084.0,100.0,92.7916120576567,45.4,F,South Region,HE Qualification,70-80%,35-55,0,120,N,Distinction,BBB_2013B
2642532,FFF,2014J,6725.0,100.0,50.60913705582743,33.6,M,London Region,HE Qualification,60-70%,0-35,3,120,N,Pass,FFF_2014J
2642616,AAA,2014J,5710.0,100.0,44.54631979694997,28.6,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,90,N,Pass,AAA_2014J
2642697,EEE,2014B,9092.0,100.0,93.15858453472076,45.5,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction,EEE_2014B
2642717,BBB,2013J,8327.0,100.0,64.6414974619054,41.6,M,South East Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass,BBB_2013J
2642830,DDD,2013B,9497.5,187.0,50.8,47.5,F,Scotland,A Level or Equivalent,60-70%,0-35,0,120,N,Distinction,DDD_2013B
2642935,AAA,2014J,8370.0,100.0,80.96985583223615,41.8,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction,AAA_2014J
2642994,FFF,2013B,1125.0,12.5,,,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,1,180,N,Withdrawn,FFF_2013B
2642994,FFF,2013J,1125.0,12.5,,,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,2,120,N,Withdrawn,FFF_2013J
2643002,AAA,2013J,4880.0,100.0,41.71319796954151,24.4,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,AAA_2013J
2643007,BBB,2014B,7886.0,100.0,60.97081218272109,39.4,F,London Region,HE Qualification,10-20,35-55,0,60,N,Pass,BBB_2014B
2643028,DDD,2014B,14747.5,200.0,73.7,73.7,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,DDD_2014B
2643122,GGG,2013J,5833.3,100.0,45.09517766496975,29.2,F,South West Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,GGG_2013J
2643240,DDD,2014J,1630.0,25.0,,,F,South Region,Lower Than A Level,,35-55,1,60,N,Withdrawn,DDD_2014J
2643472,FFF,2014J,5525.0,75.0,43.6928934010117,27.6,M,East Midlands Region,HE Qualification,30-40%,35-55,0,60,N,Pass,FFF_2014J
2643555,DDD,2013J,14707.5,200.0,73.5,73.5,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,DDD_2013J
2643574,FFF,2013B,5275.0,100.0,42.78236040608871,26.4,M,London Region,HE Qualification,50-60%,35-55,1,90,N,Pass,FFF_2013B
2643777,DDD,2013B,3310.5,79.5,22.89877300613497,16.6,M,South Region,Lower Than A Level,10-20,0-35,5,60,N,Fail,DDD_2013B
2643829,FFF,2014J,4525.0,75.0,28.957055214723926,22.6,M,North Region,Lower Than A Level,,0-35,0,60,N,Fail,FFF_2014J
2644404,CCC,2014B,9159.0,150.0,61.1,45.8,M,Scotland,Post Graduate Qualification,50-60%,0-35,0,30,N,Distinction,CCC_2014B
2644404,EEE,2014J,7776.0,100.0,59.91116751267134,38.9,M,Scotland,Post Graduate Qualification,50-60%,0-35,0,30,N,Pass,EEE_2014J
2645061,BBB,2013B,6581.0,81.0,49.559010152275135,32.9,F,South East Region,Lower Than A Level,80-90%,0-35,1,180,N,Pass,BBB_2013B
2645731,GGG,2014J,7766.7,100.0,76.19921363040346,38.8,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,30,N,Distinction,GGG_2014J
2645733,AAA,2013J,8120.0,100.0,62.998096446678545,40.6,F,South West Region,A Level or Equivalent,40-50%,0-35,0,180,N,Pass,AAA_2013J
2646291,DDD,2013J,13387.5,200.0,66.9,66.9,F,South West Region,A Level or Equivalent,20-30%,0-35,1,60,N,Distinction,DDD_2013J
2646317,FFF,2013B,5925.0,100.0,45.45050761420799,29.6,M,South West Region,Lower Than A Level,50-60%,0-35,1,120,N,Pass,FFF_2013B
2646737,DDD,2014B,830.0,10.0,,,F,South Region,Lower Than A Level,80-90%,0-35,1,120,Y,Withdrawn,DDD_2014B
2646737,DDD,2014J,9420.0,200.0,47.1,47.1,F,South Region,Lower Than A Level,80-90%,0-35,2,150,Y,Distinction,DDD_2014J
2647043,FFF,2013B,6875.0,100.0,37.6840490797546,34.4,F,London Region,HE Qualification,10-20,35-55,0,60,N,Fail,FFF_2013B
2647226,DDD,2013B,11283.5,200.0,56.4,56.4,F,South West Region,HE Qualification,90-100%,0-35,0,60,N,Distinction,DDD_2013B
2647314,EEE,2014B,7428.0,100.0,56.65609137054247,37.1,M,Wales,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,EEE_2014B
2647893,CCC,2014J,14758.0,150.0,98.4,73.8,M,South West Region,HE Qualification,90-100%,35-55,0,30,N,Distinction,CCC_2014J
2648035,DDD,2014B,14490.0,180.0,80.5,72.4,M,Wales,Lower Than A Level,60-70%,0-35,2,120,N,Distinction,DDD_2014B
2648187,GGG,2014J,7000.0,100.0,52.798223350241585,35.0,F,South Region,A Level or Equivalent,20-30%,0-35,0,30,Y,Pass,GGG_2014J
2648271,DDD,2014J,900.0,15.0,,,M,Scotland,A Level or Equivalent,80-90%,0-35,2,60,N,Withdrawn,DDD_2014J
2648317,DDD,2013J,2252.5,40.0,,,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,Y,Withdrawn,DDD_2013J
2648611,AAA,2014J,7820.0,100.0,60.40609137053889,39.1,F,South East Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,AAA_2014J
2649800,AAA,2014J,6600.0,100.0,49.65736040608215,33.0,M,West Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,AAA_2014J
2649826,AAA,2013J,8470.0,100.0,82.30668414154091,42.4,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Distinction,AAA_2013J
2649914,GGG,2014B,7400.0,100.0,74.70511140235696,37.0,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,30,N,Distinction,GGG_2014B
2649947,BBB,2013B,6957.0,96.0,52.531725888312906,34.8,F,London Region,A Level or Equivalent,20-30%,0-35,1,120,N,Pass,BBB_2013B
2649948,FFF,2014J,5625.0,100.0,33.65030674846626,28.1,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,FFF_2014J
2650236,BBB,2013J,300.0,5.0,2.753067484662577,1.5,F,South East Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail,BBB_2013J
2650282,AAA,2013J,8430.0,100.0,65.69479695429018,42.2,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,AAA_2013J
2650337,DDD,2014J,12930.0,200.0,64.6,64.6,M,South West Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Distinction,DDD_2014J
2650555,FFF,2013J,7275.0,100.0,55.27918781724429,36.4,M,North Region,Lower Than A Level,0-10%,0-35,1,60,N,Pass,FFF_2013J
2650741,CCC,2014J,5559.0,100.0,33.36656441717791,27.8,M,South Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail,CCC_2014J
2650741,DDD,2013J,13627.5,200.0,68.1,68.1,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Distinction,DDD_2013J
2652209,BBB,2014B,6242.0,82.0,47.157360406084535,31.2,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,BBB_2014B
2652523,CCC,2014B,1399.0,16.0,11.365030674846626,7.0,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,120,N,Fail,CCC_2014B
2653570,BBB,2014B,2107.0,25.0,17.4079754601227,10.5,F,Wales,A Level or Equivalent,80-90%,35-55,2,60,N,Fail,BBB_2014B
2653689,DDD,2014J,2430.0,75.0,19.125766871165645,12.2,F,Ireland,A Level or Equivalent,50-60%,0-35,0,90,N,Fail,DDD_2014J
2654302,BBB,2013B,6712.0,100.0,50.63769035531979,33.6,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,1,120,N,Pass,BBB_2013B
2654409,FFF,2013B,6175.0,100.0,46.83375634517114,30.9,F,Ireland,HE Qualification,,0-35,0,120,N,Pass,FFF_2013B
2654602,DDD,2014J,3005.0,50.0,,,M,West Midlands Region,HE Qualification,80-90%,0-35,1,130,N,Withdrawn,DDD_2014J
2654628,AAA,2014J,7210.0,100.0,54.717639593894575,36.0,F,East Anglian Region,Lower Than A Level,90-100%,35-55,1,60,N,Pass,AAA_2014J
2654928,EEE,2014J,8372.0,100.0,65.11738578677804,41.9,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,EEE_2014J
2655370,FFF,2013J,4750.0,100.0,41.41814720812047,23.8,M,London Region,HE Qualification,50-60%,35-55,0,240,N,Pass,FFF_2013J
2655683,DDD,2013B,7919.5,198.0,39.6,39.6,M,West Midlands Region,No Formal quals,30-40%,0-35,0,60,N,Pass,DDD_2013B
2655763,CCC,2014J,2336.0,74.0,18.6579754601227,11.7,M,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,45,N,Fail,CCC_2014J
2656100,GGG,2013J,8000.0,100.0,61.97652284261861,40.0,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,30,Y,Pass,GGG_2013J
2656282,DDD,2013B,919.0,19.5,,,F,Scotland,A Level or Equivalent,30-40%,35-55,0,90,N,Withdrawn,DDD_2013B
2656860,BBB,2013J,1362.0,23.0,,,F,East Anglian Region,Lower Than A Level,30-40%,0-35,3,120,Y,Withdrawn,BBB_2013J
2657781,FFF,2013B,8425.0,100.0,65.55520304566087,42.1,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,1,150,N,Pass,FFF_2013B
2657913,FFF,2014J,6300.0,100.0,47.601522842632335,31.5,M,London Region,Lower Than A Level,40-50%,35-55,2,60,N,Pass,FFF_2014J
2657915,EEE,2013J,8940.0,100.0,90.66841415464326,44.7,M,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Distinction,EEE_2013J
2658268,CCC,2014B,616.0,11.0,5.49079754601227,3.1,M,Yorkshire Region,HE Qualification,50-60%,35-55,0,30,N,Fail,CCC_2014B
2658271,FFF,2013B,1425.0,25.0,,,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,FFF_2013B
2658277,GGG,2014B,7166.7,100.0,38.20552147239264,35.8,F,South East Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail,GGG_2014B
2658314,CCC,2014J,9745.0,150.0,65.0,48.7,F,South Region,Lower Than A Level,80-90%,0-35,0,30,N,Distinction,CCC_2014J
2658856,FFF,2014J,7125.0,100.0,53.99746192892064,35.6,M,Scotland,HE Qualification,80-90%,35-55,0,120,N,Pass,FFF_2014J
2658898,DDD,2013J,14230.0,200.0,71.2,71.2,F,South West Region,Lower Than A Level,50-60%,0-35,0,120,N,Distinction,DDD_2013J
2659042,BBB,2014B,7691.0,100.0,76.0943643512423,38.5,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Distinction,BBB_2014B
2659530,DDD,2014B,14625.0,180.0,81.2,73.1,F,South West Region,A Level or Equivalent,70-80%,0-35,1,70,Y,Distinction,DDD_2014B
2659556,CCC,2014B,2570.0,84.0,19.570552147239265,12.8,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,30,N,Fail,CCC_2014B
2659650,FFF,2014B,7825.0,100.0,60.402918781706404,39.1,F,North Western Region,A Level or Equivalent,10-20,35-55,0,120,N,Pass,FFF_2014B
2659756,DDD,2013B,497.5,9.5,4.5475460122699385,2.5,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,DDD_2013B
2660408,DDD,2014B,15267.5,200.0,76.3,76.3,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,DDD_2014B
2660510,BBB,2014J,5065.0,100.0,42.09708121827211,25.3,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,Y,Pass,BBB_2014J
2661162,DDD,2014B,14215.0,200.0,71.1,71.1,M,Ireland,HE Qualification,,35-55,0,60,N,Distinction,DDD_2014B
2661696,CCC,2014B,140.0,2.0,,,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn,CCC_2014B
2661827,FFF,2014B,7775.0,100.0,59.93020304566625,38.9,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,FFF_2014B
2661870,DDD,2013B,8058.0,182.0,44.3,40.3,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,180,N,Distinction,DDD_2013B
2662152,DDD,2014J,14205.0,200.0,71.0,71.0,F,North Western Region,HE Qualification,20-30%,35-55,0,60,N,Distinction,DDD_2014J
2662178,DDD,2013J,15100.0,180.0,83.9,75.5,F,South Region,A Level or Equivalent,30-40%,35-55,2,60,N,Distinction,DDD_2013J
2662716,BBB,2013J,1722.0,41.0,14.271472392638037,8.6,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,BBB_2013J
2663010,DDD,2013J,11662.5,180.0,64.8,58.3,M,East Anglian Region,Lower Than A Level,50-60%,35-55,2,60,N,Distinction,DDD_2013J
2663131,FFF,2013J,7800.0,100.0,60.14276649744269,39.0,M,London Region,HE Qualification,20-30%,0-35,0,90,N,Pass,FFF_2013J
2663195,EEE,2014J,8400.0,100.0,65.29822335022965,42.0,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass,EEE_2014J
2664024,AAA,2013J,6620.0,100.0,49.92703045684331,33.1,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Pass,AAA_2013J
2664036,BBB,2013J,230.0,5.0,2.1319018404907975,1.2,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail,BBB_2013J
2664301,BBB,2013B,1954.0,41.0,16.37269938650307,9.8,F,South West Region,A Level or Equivalent,40-50%,35-55,0,120,N,Fail,BBB_2013B
2665399,CCC,2014B,7206.0,75.0,73.44692005242307,36.0,F,South West Region,A Level or Equivalent,30-40%,35-55,0,30,N,Distinction,CCC_2014B
